"TRANSACTION_DT","CUSTOMER_ID","AGE_GROUP","PIN_CODE","PRODUCT_SUBCLASS","PRODUCT_ID","AMOUNT","ASSET","SALES_PRICE"
"11/2/2000","01163919","30-34","221","110403","4710175565209","2","62","76"
"11/2/2000","01525144","30-34","221","560336","4710091111719","1","85","115"
"11/2/2000","01365207","40-44","115","530404","4713089003003","1","62","68"
"11/2/2000","00426282","40-44","115","110411","4710085172696","2","40","38"
"11/2/2000","00952712","<25","115","110410","4710088411785","2","48","60"
"11/2/2000","01451115","30-34","110","110201","4712500125027","1","49","57"
"11/2/2000","01249477","45-49","221","130204","4710105045313","1","16","20"
"11/2/2000","00878586","30-34","221","100436","9415007007173","1","335","395"
"11/2/2000","01200218","40-44","115","130315","4714981010038","1","28","24"
"11/2/2000","00957885",">65","115","100314","4710467221516","1","42","58"
"11/2/2000","01365207","40-44","115","100515","4710171120228","1","54","76"
"11/2/2000","01033380","45-49","221","110131","4902402376614","3","186","217"
"11/2/2000","01380934","60-64","105","530405","4710530032063","1","80","99"
"11/2/2000","01592221","30-34","221","100431","4711186400114","1","34","40"
"11/2/2000","01726480","25-29","221","110411","4710085172696","6","120","114"
"11/2/2000","01507126","35-39","221","120103","4710857000059","3","51","48"
"11/2/2000","01600353","45-49","115","130302","4711634002570","1","31","39"
"11/1/2000","02154039","<25","115","130308","4710191030002","2","72","92"
"11/1/2000","02155173","<25","115","110411","4710088412966","1","20","25"
"11/1/2000","00627573","30-34","115","100403","9555037202039","1","80","92"
"11/1/2000","00221177","45-49","115","110136","4710008251125","1","23","28"
"11/1/2000","02155173","<25","115","520102","4710017089023","1","29","29"
"11/1/2000","02155173","<25","115","520102","4710017089054","1","23","24"
"11/1/2000","01747270","30-34","Unknown","130315","4714981010038","1","28","23"
"11/1/2000","02154039","<25","115","100201","4710126020283","1","68","84"
"11/1/2000","02154039","<25","115","100510","4710105020327","1","50","69"
"11/1/2000","01166026","40-44","115","130315","4714981010038","1","28","24"
"11/1/2000","02154039","<25","115","110411","4710085120628","1","20","19"
"11/1/2000","00221177","45-49","115","110407","4710943101318","1","42","55"
"11/1/2000","02034638","<25","Others","100507","4710094097768","4","148","180"
"11/1/2000","02034638","<25","Others","100515","4710946718445","1","152","179"
"11/1/2000","01332933","55-59","115","100601","4710777110661","1","327","359"
"11/1/2000","01332933","55-59","115","100443","4710043100013","1","166","149"
"11/1/2000","02154039","<25","115","110411","4710085120093","1","20","19"
"11/1/2000","02154039","<25","115","110511","4710254031342","1","56","70"
"11/1/2000","02154039","<25","115","110504","4710323168054","2","34","40"
"11/1/2000","00627573","30-34","115","100102","4902757160906","1","95","129"
"11/1/2000","01166026","40-44","115","110410","4710088411440","2","80","96"
"11/1/2000","02154039","<25","115","130308","4710670200100","1","17","22"
"11/1/2000","02154039","<25","115","110217","4710265849066","3","540","405"
"11/1/2000","02155173","<25","115","110411","4710085172696","2","40","38"
"11/1/2000","02154039","<25","115","110411","4710085172696","1","20","19"
"11/1/2000","02154039","<25","115","110402","4710088414052","1","46","48"
"11/1/2000","00627573","30-34","115","100505","4710018031632","1","62","69"
"11/1/2000","02154039","<25","115","100312","0723125481409","1","24","30"
"11/1/2000","01818819","<25","115","120112","4710885674802","1","33","40"
"11/1/2000","01818819","<25","115","130204","4710063312106","1","90","105"
"11/1/2000","00469814","40-44","Unknown","110404","4713390600021","1","26","34"
"11/1/2000","01332933","55-59","115","100210","0041419761748","1","56","69"
"11/1/2000","02154039","<25","115","110507","4710063131493","1","24","30"
"11/1/2000","01332933","55-59","115","100205","4901360224081","1","62","85"
"11/1/2000","01818819","<25","115","130306","4714567001641","1","33","42"
"11/1/2000","02154039","<25","115","130310","4902556125205","1","65","75"
"11/1/2000","01818819","<25","115","110411","4710085120628","1","20","19"
"11/1/2000","01332933","55-59","115","130204","4710063312168","1","112","123"
"11/1/2000","02154039","<25","115","100203","4710861100011","1","15","19"
"11/1/2000","02154039","<25","115","130308","4710670200407","1","17","22"
"11/1/2000","02155173","<25","115","100311","4710022102892","1","34","42"
"11/1/2000","02155173","<25","115","500206","4710114322115","1","47","72"
"11/1/2000","02154039","<25","115","100514","4710626521716","1","138","155"
"11/1/2000","02154039","<25","115","110401","4710088410382","1","44","55"
"11/1/2000","01818819","<25","115","120105","4719090106009","1","30","28"
"11/1/2000","02154039","<25","115","120103","4710011401135","1","23","29"
"11/1/2000","02154039","<25","115","130313","4711437000131","1","39","49"
"11/1/2000","02154039","<25","115","130206","4711080010112","1","34","40"
"11/1/2000","02154039","<25","115","110217","4719090900058","1","145","149"
"11/1/2000","00151153","35-39","115","110504","4710323168238","1","20","24"
"11/1/2000","00214544","45-49","115","110404","4710175567111","2","40","52"
"11/1/2000","00191050","30-34","115","110507","0723125488095","1","105","135"
"11/1/2000","00214544","45-49","115","100312","0037000440147","1","38","47"
"11/1/2000","01071115","25-29","115","530404","4710186184055","1","114","145"
"11/1/2000","00689281",">65","115","100443","4710043105124","1","135","150"
"11/1/2000","00191050","30-34","115","100510","4710088424655","1","32","47"
"11/1/2000","00869287","50-54","115","712901","4902704244598","1","55","75"
"11/1/2000","01846546","","Unknown","120105","4719090105019","1","28","28"
"11/1/2000","01071115","25-29","115","130201","4710105045450","1","15","20"
"11/1/2000","00191050","30-34","115","110410","4710088411792","2","48","60"
"11/1/2000","00151153","35-39","115","110517","4710109770532","1","19","22"
"11/1/2000","00151153","35-39","115","130315","4713985863176","1","28","33"
"11/1/2000","01846546","","Unknown","120105","4719090106009","2","60","56"
"11/1/2000","00689281",">65","115","110411","4710085172696","3","60","57"
"11/1/2000","00191050","30-34","115","110507","4710570000336","1","97","132"
"11/1/2000","00869287","50-54","115","712902","4984824089341","1","55","70"
"11/1/2000","00214544","45-49","115","110517","4710109770532","2","38","46"
"11/1/2000","01847994","35-39","221","501002","20556372","1","43","56"
"11/1/2000","01846546","","Unknown","110402","4710088414311","1","53","60"
"11/1/2000","00230483","35-39","115","110401","4710088410139","1","43","39"
"11/1/2000","00689281",">65","115","130316","4714061135910","1","55","65"
"11/1/2000","00151153","35-39","115","130315","4714981010038","1","28","23"
"11/1/2000","01693478","25-29","Others","500210","4712425010255","2","228","218"
"11/1/2000","01846546","","Unknown","110404","4712789000039","1","36","44"
"11/1/2000","00214544","45-49","115","110405","4713390600205","1","32","40"
"11/1/2000","01071115","25-29","115","130205","4710105045719","1","11","15"
"11/1/2000","00861021","60-64","115","110401","4710088410139","1","43","39"
"11/1/2000","00214544","45-49","115","110506","4710109770327","2","52","68"
"11/1/2000","01359015","35-39","221","110401","4710088410139","6","258","234"
"11/1/2000","01847994","35-39","221","120105","4710857000073","1","40","46"
"11/1/2000","01671186","40-44","115","120108","4710088443328","1","52","65"
"11/1/2000","00861021","60-64","115","130204","4710105010182","1","48","54"
"11/1/2000","00038317",">65","115","130315","4714981010038","2","56","48"
"11/1/2000","00689281",">65","115","130106","4710583300089","1","41","50"
"11/1/2000","00214544","45-49","115","100312","4710543511036","1","14","17"
"11/1/2000","01071115","25-29","115","100201","4710247005299","1","74","89"
"11/1/2000","00230483","35-39","115","120103","4711524000495","1","17","21"
"11/1/2000","00869287","50-54","115","712001","0074100241762","1","76","99"
"11/1/2000","01846546","","Unknown","120105","4719090105002","1","28","28"
"11/1/2000","01846546","","Unknown","110411","4710085120093","1","20","19"
"11/1/2000","01071115","25-29","115","100209","9556023331153","1","25","30"
"11/1/2000","00214544","45-49","115","110403","4710175565162","2","62","76"
"11/1/2000","00214544","45-49","115","560402","8712045004784","1","370","425"
"11/1/2000","01847994","35-39","221","120103","4710011406123","1","23","28"
"11/1/2000","00230483","35-39","115","120208","4710706932005","1","47","60"
"11/1/2000","00151153","35-39","115","130208","4710088434197","1","19","23"
"11/1/2000","00913638","40-44","115","100303","4712494211416","2","38","50"
"11/1/2000","00913638","40-44","115","100207","4710047502011","3","21","27"
"11/1/2000","00869287","50-54","115","712902","8888021200133","1","78","95"
"11/1/2000","01671186","40-44","115","130204","4710088432346","1","78","106"
"11/1/2000","01671186","40-44","115","130201","4710105010137","1","45","53"
"11/1/2000","01671186","40-44","115","120104","4710088491176","1","74","93"
"11/1/2000","00913638","40-44","115","100102","0040000015321","1","35","39"
"11/1/2000","00230483","35-39","115","120103","4711524000471","3","51","63"
"11/1/2000","00861021","60-64","115","110401","4710579101003","1","31","42"
"11/1/2000","01071115","25-29","115","501001","4718176139306","1","145","199"
"11/1/2000","01847994","35-39","221","120103","4710011409056","1","23","28"
"11/1/2000","00913638","40-44","115","100303","4712494211201","1","19","25"
"11/1/2000","00214544","45-49","115","100304","4710362010116","1","63","79"
"11/1/2000","01847994","35-39","221","100218","0723125910107","1","49","56"
"11/1/2000","01847994","35-39","221","120103","4710011401135","1","23","28"
"11/1/2000","00151153","35-39","115","110516","4710063121173","1","20","24"
"11/1/2000","00191050","30-34","115","110217","4710265847666","1","180","135"
"11/1/2000","00230483","35-39","115","110107","4710063021053","1","56","66"
"11/1/2000","01071115","25-29","115","100511","4710294110809","1","38","48"
"11/1/2000","01847994","35-39","221","120103","4710011405133","1","23","28"
"11/1/2000","00214544","45-49","115","100312","0037000442127","1","38","47"
"11/1/2000","00191050","30-34","115","110410","4710088411761","2","48","60"
"11/1/2000","00151153","35-39","115","100303","4712172010010","1","49","56"
"11/1/2000","00038317",">65","115","120105","4719090105002","1","28","28"
"11/1/2000","01847994","35-39","221","120103","4710857000028","1","38","36"
"11/1/2000","01671186","40-44","115","130106","4710583300089","1","41","53"
"11/1/2000","01671186","40-44","115","110502","4710167111018","1","86","85"
"11/1/2000","01071115","25-29","115","100108","47108608","1","72","92"
"11/1/2000","01847994","35-39","221","100208","4710218600324","1","39","47"
"11/1/2000","01847994","35-39","221","130204","4710105024110","1","13","15"
"11/1/2000","00151153","35-39","115","110401","4710088410139","1","43","39"
"11/1/2000","01071115","25-29","115","100101","0022000121509","1","55","65"
"11/1/2000","00214544","45-49","115","110401","4710199010174","2","90","110"
"11/1/2000","00151153","35-39","115","110217","4710265849066","1","180","134"
"11/1/2000","00230483","35-39","115","120103","4710857000059","1","17","16"
"11/1/2000","00913638","40-44","115","100102","80050278","6","126","156"
"11/1/2000","01071115","25-29","115","500206","4006670360150","2","138","170"
"11/1/2000","00214544","45-49","115","501002","20401351","1","39","59"
"11/1/2000","00170215","60-64","221","130309","4717684970012","1","71","89"
"11/1/2000","00230483","35-39","115","130106","4711022100031","1","17","21"
"11/1/2000","00913638","40-44","115","100323","4711209070072","1","45","58"
"11/1/2000","00861021","60-64","115","130106","4710583300089","1","41","53"
"11/1/2000","01847994","35-39","221","130208","4710105051642","12","120","148"
"11/1/2000","01071115","25-29","115","530105","4710363724005","1","34","42"
"11/1/2000","00913638","40-44","115","712901","4902704881052","1","18","22"
"11/1/2000","01846546","","Unknown","110411","4710085120628","1","20","19"
"11/1/2000","00214544","45-49","115","110404","4710175565551","2","62","76"
"11/1/2000","01847994","35-39","221","130204","4710105045313","6","96","114"
"11/1/2000","01846546","","Unknown","130315","4714981010038","1","28","23"
"11/1/2000","01847994","35-39","221","120103","4710011401128","1","23","28"
"11/1/2000","00151153","35-39","115","110506","4710320224500","1","20","24"
"11/1/2000","00151153","35-39","115","110515","4710626844013","1","26","30"
"11/1/2000","01846546","","Unknown","110217","4710265849066","1","180","133"
"11/1/2000","01847994","35-39","221","120103","4710857000011","1","57","64"
"11/1/2000","01671186","40-44","115","120115","4711369000018","1","133","135"
"11/1/2000","00913638","40-44","115","712901","4902704244567","1","74","98"
"11/1/2000","00917292","30-34","115","120103","4710011432856","1","26","28"
"11/1/2000","02015071","35-39","221","110401","4710249002012","2","80","104"
"11/1/2000","00166324","60-64","115","100505","4710594412009","1","25","32"
"11/1/2000","00166324","60-64","115","100414","4710375112210","1","81","126"
"11/1/2000","00045902","55-59","115","100304","4710147100018","1","24","28"
"11/1/2000","01707090","<25","221","110403","4710199031582","2","66","80"
"11/1/2000","00166324","60-64","115","110112","4712494216329","1","300","375"
"11/1/2000","00166324","60-64","115","100201","4712494220791","1","61","78"
"11/1/2000","02092065","<25","115","130203","4710105051048","1","14","18"
"11/1/2000","00045902","55-59","115","130204","4710088434692","1","114","119"
"11/1/2000","02092065","<25","115","130203","4710105051062","1","14","18"
"11/1/2000","02092065","<25","115","100511","4710085150311","8","112","120"
"11/1/2000","00045902","55-59","115","100511","4710594912028","6","210","313"
"11/1/2000","02092065","<25","115","110401","4710088410610","8","152","208"
"11/1/2000","00166324","60-64","115","100201","4710247006043","1","85","105"
"11/1/2000","02015071","35-39","221","712901","4902704244567","1","74","93"
"11/1/2000","00917292","30-34","115","120105","4719090105019","1","28","28"
"11/1/2000","01707090","<25","221","110411","4710088412201","3","87","108"
"11/1/2000","01745566","45-49","115","100407","8888240006028","1","85","79"
"11/1/2000","00166324","60-64","115","100514","4710626521716","2","276","310"
"11/1/2000","00166324","60-64","115","712901","8999002568972","1","64","85"
"11/1/2000","02092065","<25","115","110411","4710199030677","4","80","100"
"11/1/2000","00917292","30-34","115","120103","4710011401128","2","46","58"
"11/1/2000","02090375","","Unknown","501002","4718176138200","2","240","359"
"11/1/2000","00166324","60-64","115","110217","4719090900058","2","290","298"
"11/1/2000","01790184","35-39","Others","120112","4710357201635","1","45","52"
"11/1/2000","00917292","30-34","115","120105","4719090105002","1","28","28"
"11/1/2000","01745566","45-49","115","130206","4711080010112","1","34","40"
"11/1/2000","02090375","","Unknown","110411","4710515535107","1","30","37"
"11/1/2000","00166324","60-64","115","712902","8888021200256","1","87","170"
"11/1/2000","01745566","45-49","115","130106","4711022100031","1","17","21"
"11/1/2000","02092065","<25","115","100205","4710162000072","1","20","26"
"11/1/2000","01790184","35-39","Others","130315","4714981010038","1","28","24"
"11/1/2000","02015071","35-39","221","530120","4710303301228","1","86","104"
"11/1/2000","02090375","","Unknown","100301","4711128778875","1","65","80"
"11/1/2000","02092065","<25","115","110411","4710085120628","3","60","57"
"11/1/2000","00166324","60-64","115","130315","4714981010038","4","112","96"
"11/1/2000","01790184","35-39","Others","100516","4711588251116","1","69","75"
"11/1/2000","00166324","60-64","115","100505","4710154015138","1","32","37"
"11/1/2000","02092065","<25","115","110411","4710199030578","2","40","50"
"11/1/2000","02092065","<25","115","110401","4710088410139","1","43","39"
"11/1/2000","02090375","","Unknown","110507","4710172030083","1","22","27"
"11/1/2000","00166324","60-64","115","100205","4710015103455","1","56","68"
"11/1/2000","01745566","45-49","115","110106","4711271000014","1","14","16"
"11/1/2000","00917292","30-34","115","120103","4710857000028","1","38","36"
"11/1/2000","02015071","35-39","221","110404","4710175566374","1","88","122"
"11/1/2000","00166324","60-64","115","100505","4710154015206","1","32","37"
"11/1/2000","02090375","","Unknown","110411","4710110241014","1","31","38"
"11/1/2000","02015071","35-39","221","500509","20515461","1","18","24"
"11/1/2000","02092065","<25","115","100203","4710861100011","2","30","38"
"11/1/2000","00045902","55-59","115","100113","4710285000126","1","112","95"
"11/1/2000","02015071","35-39","221","130315","4714981010038","1","28","22"
"11/1/2000","01707090","<25","221","110411","4710110221375","1","20","24"
"11/1/2000","02092065","<25","115","110411","4710085172702","1","20","19"
"11/1/2000","02092065","<25","115","130206","4710339030017","1","25","31"
"11/1/2000","01790184","35-39","Others","110401","4710088410139","1","43","39"
"11/1/2000","00166324","60-64","115","110502","4710008490111","1","88","108"
"11/1/2000","00917292","30-34","115","120103","4710011432825","1","26","28"
"11/1/2000","00166324","60-64","115","110506","4710010010017","1","123","149"
"11/1/2000","02090375","","Unknown","110516","4710063121173","1","20","24"
"11/1/2000","00166324","60-64","115","110506","4710320224265","1","157","168"
"11/1/2000","02015071","35-39","221","110517","4710057510112","2","120","142"
"11/1/2000","02015071","35-39","221","110404","4710175566114","5","65","76"
"11/1/2000","00166324","60-64","115","100505","4710594124001","1","266","300"
"11/1/2000","00196734",">65","Unknown","110405","4710504960019","1","18","22"
"11/1/2000","02090375","","Unknown","100323","4710298990742","1","36","41"
"11/1/2000","01745566","45-49","115","100201","4710047501038","1","15","19"
"11/1/2000","02090375","","Unknown","110411","4710110241076","1","31","37"
"11/1/2000","01745566","45-49","115","100201","4710247007422","1","54","69"
"11/1/2000","02092065","<25","115","110411","4710085172696","1","20","19"
"11/1/2000","02092065","<25","115","100207","4710047502011","2","14","18"
"11/1/2000","01766288","35-39","115","110507","4710626622857","1","106","124"
"11/1/2000","00911955","35-39","115","110401","4710088410382","1","44","55"
"11/1/2000","00071284","40-44","115","100312","0723125481409","1","24","30"
"11/1/2000","01766288","35-39","115","120103","4710011409056","1","23","29"
"11/1/2000","01685022","50-54","115","110136","4710008242147","1","25","30"
"11/1/2000","02155166","<25","115","100205","4710176013143","1","14","18"
"11/1/2000","00071284","40-44","115","100323","4715874000150","1","34","42"
"11/1/2000","02007601","40-44","115","100102","0040000915409","1","35","39"
"11/1/2000","00071284","40-44","115","100218","4710022209591","1","83","99"
"11/1/2000","00071284","40-44","115","110504","4710334040615","1","38","48"
"11/1/2000","01766288","35-39","115","130205","4710105046020","1","50","68"
"11/1/2000","00924887","35-39","115","120105","4719090106016","3","90","84"
"11/1/2000","00911955","35-39","115","110401","4710088410733","1","44","55"
"11/1/2000","01766288","35-39","115","110109","4710043552102","1","192","260"
"11/1/2000","01685022","50-54","115","110136","4710008241133","1","25","32"
"11/1/2000","01792102","30-34","115","110401","4710088415233","1","51","64"
"11/1/2000","01685022","50-54","115","130308","4710670200100","2","34","44"
"11/1/2000","00071284","40-44","115","100312","4710543111014","1","32","38"
"11/1/2000","00071284","40-44","115","110401","4710088410139","1","43","39"
"11/1/2000","00071284","40-44","115","100314","4710467551224","1","42","58"
"11/1/2000","01766288","35-39","115","120105","4710011412223","1","23","29"
"11/1/2000","00914925","30-34","Others","320204","4710431320474","1","137","189"
"11/1/2000","01766288","35-39","115","110508","4711258004110","2","34","50"
"11/1/2000","01848335","","Unknown","110411","4710088412973","1","20","24"
"11/1/2000","01241044","30-34","221","110401","4710579101003","3","93","126"
"11/1/2000","01662764","<25","115","100517","4710171083226","1","53","59"
"11/1/2000","01981421","30-34","115","130315","4714981010038","1","28","24"
"11/1/2000","01981421","30-34","115","110411","4710085120093","1","20","19"
"11/1/2000","01981421","30-34","115","110411","4710249001732","2","58","74"
"11/1/2000","02101750","30-34","115","130309","4710191000012","1","28","35"
"11/1/2000","02155166","<25","115","100507","4710094699078","1","37","45"
"11/1/2000","00071284","40-44","115","110507","4710172020077","1","19","23"
"11/1/2000","00924887","35-39","115","712901","4902704881052","1","18","22"
"11/1/2000","00426596","45-49","115","110505","0020000102818","1","139","138"
"11/1/2000","02155166","<25","115","100205","4710176016045","1","14","18"
"11/1/2000","02028248","45-49","115","130205","4710105046013","2","100","136"
"11/1/2000","00071284","40-44","115","110403","4710175565131","1","27","28"
"11/1/2000","01766035","<25","115","110411","4710085120628","1","20","19"
"11/1/2000","02101750","30-34","115","100310","4710931600144","1","80","99"
"11/1/2000","00924887","35-39","115","110217","4710265849066","1","180","135"
"11/1/2000","00071284","40-44","115","110117","4710685443820","1","60","73"
"11/1/2000","00924887","35-39","115","130106","4711022100017","1","17","21"
"11/1/2000","00924887","35-39","115","120105","4719090105019","1","28","28"
"11/1/2000","01948097","40-44","110","711310","4902520132741","1","96","119"
"11/1/2000","01766035","<25","115","130401","4711587808953","1","96","123"
"11/1/2000","01981421","30-34","115","130206","20415723","1","52","62"
"11/1/2000","00426596","45-49","115","130315","4714981010038","2","56","48"
"11/1/2000","00071284","40-44","115","130207","4710088434258","1","28","26"
"11/1/2000","01981421","30-34","115","110507","4710626622857","1","106","124"
"11/1/2000","02155166","<25","115","530105","4710363723008","1","40","55"
"11/1/2000","01241044","30-34","221","110502","4710626111450","1","61","81"
"11/1/2000","01241044","30-34","221","100208","4710144101452","1","79","85"
"11/1/2000","00914925","30-34","Others","320202","4715398208339","2","80","98"
"11/1/2000","00911955","35-39","115","110136","4710008241126","1","22","32"
"11/1/2000","00911955","35-39","115","110401","4710088410139","1","43","39"
"11/1/2000","01981421","30-34","115","110515","4710626844013","2","52","64"
"11/1/2000","02101750","30-34","115","130315","4714981010038","1","28","24"
"11/1/2000","01766035","<25","115","130106","4710583300089","1","41","53"
"11/1/2000","00071284","40-44","115","130315","4714981010038","1","28","24"
"11/1/2000","01766288","35-39","115","130205","4710105046013","1","50","68"
"11/1/2000","01766288","35-39","115","110407","4710734000011","1","38","46"
"11/1/2000","00924887","35-39","115","712901","8999002568972","1","64","85"
"11/1/2000","00071284","40-44","115","110401","4710008290049","1","46","57"
"11/1/2000","01766288","35-39","115","120108","4710357304701","1","35","44"
"11/1/2000","02101750","30-34","115","100303","4711326120544","1","66","88"
"11/1/2000","01241044","30-34","221","100305","4710174041551","2","66","84"
"11/1/2000","00916264","40-44","115","130315","4714981010038","2","56","48"
"11/1/2000","02155166","<25","115","100314","4711767670103","1","45","58"
"11/1/2000","00071284","40-44","115","110404","4710175565551","1","31","38"
"11/1/2000","01981421","30-34","115","110401","4710088410610","1","19","26"
"11/1/2000","01766288","35-39","115","120103","4719862260427","1","22","30"
"11/1/2000","00911955","35-39","115","110136","4710008241218","2","44","64"
"11/1/2000","02007601","40-44","115","130315","4714981010038","1","28","24"
"11/1/2000","01576146","40-44","115","110217","4710265849066","2","360","270"
"11/1/2000","01766288","35-39","115","120103","4711524001041","1","23","25"
"11/1/2000","01792102","30-34","115","110604","4710762502129","1","39","54"
"11/1/2000","01766288","35-39","115","110217","4711045229412","1","145","158"
"11/1/2000","02153445","55-59","115","120109","4712453001096","1","22","30"
"11/1/2000","00426596","45-49","115","130402","4711587808229","1","104","130"
"11/1/2000","02007601","40-44","115","110411","4710085120093","2","40","38"
"11/1/2000","01717723","40-44","115","120103","4710011401128","2","46","58"
"11/1/2000","01908015","60-64","115","100201","4710126022096","1","67","82"
"11/1/2000","01900309","35-39","115","110504","4710334040615","1","38","48"
"11/1/2000","01849332","45-49","Others","120103","4710857000011","1","57","66"
"11/1/2000","01674101","25-29","115","130208","4710088434081","1","19","23"
"11/1/2000","00656818","30-34","115","100206","4710047502684","2","38","50"
"11/1/2000","02144702","25-29","115","130306","4972045758337","1","51","66"
"11/1/2000","00274975","35-39","115","130315","4714981010038","1","28","24"
"11/1/2000","00841528","30-34","115","120101","4711926725194","1","95","118"
"11/1/2000","01634518","30-34","115","712901","8999002568972","2","128","170"
"11/1/2000","01634518","30-34","115","110411","4710109770525","1","21","28"
"11/1/2000","02147239","25-29","Others","590103","4715890101022","1","17","25"
"11/1/2000","01846676","","Unknown","501003","20514891","1","48","66"
"11/1/2000","01873139","30-34","221","120103","4710572001249","1","21","26"
"11/1/2000","00219389","30-34","115","100440","4710160001033","1","86","110"
"11/1/2000","02091846","<25","115","110411","4710085120093","3","60","57"
"11/1/2000","01057331","35-39","115","100414","4710498235148","2","202","238"
"11/1/2000","00236645","35-39","Unknown","120101","4710088490247","1","121","153"
"11/1/2000","01900309","35-39","115","110517","4710057500113","1","94","115"
"11/1/2000","01849332","45-49","Others","100207","4710047502011","1","7","9"
"11/1/2000","01900309","35-39","115","110403","4710175565131","2","54","62"
"11/1/2000","01981995","50-54","115","100217","0028400015547","1","95","129"
"11/1/2000","01173741","40-44","Others","520508","4710017008024","1","80","119"
"11/1/2000","01327205","40-44","221","100507","4710094097768","1","37","45"
"11/1/2000","01173741","40-44","Others","120115","4903050141272","1","83","108"
"11/1/2000","02007052","35-39","115","100205","4710467221226","1","46","65"
"11/1/2000","01327205","40-44","221","100509","4710126191259","1","46","54"
"11/1/2000","01187366","25-29","221","110507","4710082044002","2","36","48"
"11/1/2000","02144511","<25","115","100323","4715874000600","2","60","84"
"11/1/2000","01830439",">65","221","110207","4710943100410","2","24","32"
"11/1/2000","01906011","<25","221","110507","4710570001906","1","46","55"
"11/1/2000","00439725","55-59","115","110506","4710012724547","2","44","56"
"11/1/2000","01634518","30-34","115","110404","4713390600021","2","52","68"
"11/1/2000","02033839","45-49","110","501003","20393038","1","35","49"
"11/1/2000","01173741","40-44","Others","100301","4710362020085","1","30","39"
"11/1/2000","01307719","45-49","115","110119","4711258001256","1","28","29"
"11/1/2000","02079127","<25","115","110136","4710088410207","1","44","55"
"11/1/2000","00236645","35-39","Unknown","130309","4711572001116","1","23","30"
"11/1/2000","01307719","45-49","115","130106","4711022100031","1","17","21"
"11/1/2000","01849332","45-49","Others","110306","4903065141502","1","34","43"
"11/1/2000","01849332","45-49","Others","120303","9310135026372","1","104","128"
"11/1/2000","02116334","45-49","Others","110515","4710063121098","1","19","24"
"11/1/2000","01670981","40-44","115","110411","4710088415387","3","57","72"
"11/1/2000","02014883","25-29","115","130316","4714061135910","2","110","136"
"11/1/2000","01004373","40-44","115","110401","4710199010174","12","540","627"
"11/1/2000","02144702","25-29","115","100110","4903316430232","1","120","159"
"11/1/2000","01670981","40-44","115","500303","4710367842002","1","23","38"
"11/1/2000","01173741","40-44","Others","100323","4711912000021","1","33","42"
"11/1/2000","01634518","30-34","115","110411","4710109770556","1","21","28"
"11/1/2000","01327205","40-44","221","110515","4710626844013","1","26","32"
"11/1/2000","01187366","25-29","221","130106","4711022100017","1","17","21"
"11/1/2000","01004373","40-44","115","110411","4710008212119","12","156","194"
"11/1/2000","01656022","40-44","115","110217","4710265849066","1","180","135"
"11/1/2000","01900309","35-39","115","130309","4710191000012","1","28","35"
"11/1/2000","00539166","40-44","115","100319","4713115889076","1","28","39"
"11/1/2000","01873139","30-34","221","500804","4710200700124","1","135","169"
"11/1/2000","01634518","30-34","115","130315","4714981010038","5","140","120"
"11/1/2000","02116334","45-49","Others","110507","4710172030069","2","44","56"
"11/1/2000","00630849","40-44","115","100218","4710022209591","1","83","99"
"11/1/2000","01620320","45-49","115","130106","4711022100017","1","17","21"
"11/1/2000","02128030","<25","115","110411","4710085172696","3","60","57"
"11/1/2000","02007052","35-39","115","100205","4710467221196","1","50","65"
"11/1/2000","01752878",">65","115","130401","4711587808953","1","96","123"
"11/1/2000","02144702","25-29","115","130308","4710670200209","3","51","66"
"11/1/2000","01173741","40-44","Others","130206","4710339033018","1","48","59"
"11/1/2000","01634518","30-34","115","110411","4710109770396","1","24","33"
"11/1/2000","02091235","25-29","115","100511","4710095915900","3","57","75"
"11/1/2000","02079127","<25","115","100312","4710022237501","1","13","18"
"11/1/2000","01752878",">65","115","130106","4710583996008","1","18","29"
"11/1/2000","01908015","60-64","115","100102","0040000015314","2","70","78"
"11/1/2000","02117812","<25","106","100511","0753092828884","1","31","42"
"11/1/2000","01515077","30-34","115","130206","4710339000027","1","50","65"
"11/1/2000","00841771","40-44","115","110507","4710172020077","1","19","23"
"11/1/2000","02078700","30-34","Others","120101","4710011411479","1","73","90"
"11/1/2000","00841771","40-44","115","110505","0020000102818","1","139","138"
"11/1/2000","00841771","40-44","115","120101","4710093080075","2","202","238"
"11/1/2000","00595384","35-39","115","130204","4710088434692","1","114","125"
"11/1/2000","01515077","30-34","115","500402","4710424703024","2","70","94"
"11/1/2000","00164252","50-54","115","130315","4714981010038","2","56","48"
"11/1/2000","00349857","55-59","115","110217","4710871000165","1","135","145"
"11/1/2000","00841771","40-44","115","100308","4710189600309","1","200","235"
"11/1/2000","00841771","40-44","115","110506","4710189634021","1","57","68"
"11/1/2000","00164252","50-54","115","110401","4710088410733","2","88","110"
"11/1/2000","02068176","<25","221","560335","5010415580788","1","70","99"
"11/1/2000","02057583","45-49","Others","712902","8888021200256","1","87","170"
"11/1/2000","01858457","25-29","115","110411","4710085120628","2","40","38"
"11/1/2000","00841771","40-44","115","110506","4710189830683","1","52","68"
"11/1/2000","02078700","30-34","Others","110505","0020000112794","2","62","74"
"11/1/2000","00595384","35-39","115","100314","4710467551224","2","84","116"
"11/1/2000","00349857","55-59","115","110507","4710010020054","2","42","50"
